player_id,first_name,last_name,name,date_of_birth,position,foot,height_in_cm,contract_expiration_date,agent_name,country_of_birth,country_of_citizenship
29594,Graziano,Pellè,Graziano Pellè,1985-07-15,Attack,right,194.0,,Key United,Italy,Italy
29604,Riccardo,Cazzola,Riccardo Cazzola,1985-10-08,Midfield,right,189.0,2023-06-30,nan,Italy,Italy
29605,Daniel,Ciofani,Daniel Ciofani,1985-07-31,Attack,right,191.0,2024-06-30,nan,Italy,Italy
29622,Veli,Kavlak,Veli Kavlak,1988-11-03,Midfield,both,178.0,,nan,Austria,Austria
29627,Merter,Yüce,Merter Yüce,1985-02-18,Midfield,right,192.0,,nan,Turkey,Turkey
29631,Ufuk,Ceylan,Ufuk Ceylan,1986-06-23,Goalkeeper,left,194.0,,Haluk Canatar,Turkey,Turkey
29642,Sertan,Vardar,Sertan Vardar,1982-08-19,Attack,left,173.0,,nan,Turkey,Turkey
29671,Oleg,Shandruk,Oleg Shandruk,1983-01-30,Defender,right,181.0,,nan,UdSSR,Ukraine
29672,Efe,Inanc,Efe Inanc,1980-03-24,Midfield,right,172.0,,nan,Turkey,Turkey
29678,Ugur,Kavuk,Ugur Kavuk,1979-09-11,Defender,right,178.0,,nan,Turkey,Turkey
29686,Tolga,Özgen,Tolga Özgen,1980-02-28,Goalkeeper,right,198.0,,nan,Turkey,Turkey
29692,Lukasz,Fabianski,Lukasz Fabianski,1985-04-18,Goalkeeper,right,190.0,2025-06-30,ROOF,Poland,Poland
29712,John,Ruddy,John Ruddy,1986-10-24,Goalkeeper,right,192.0,2025-06-30,Wasserman,England,England
29745,Piotr,Polczak,Piotr Polczak,1986-09-25,Defender,right,192.0,,nan,Poland,Poland
29819,Mariusz,Pawelek,Mariusz Pawelek,1981-03-17,Goalkeeper,right,185.0,,nan,Poland,Poland
29835,Jakub,Blaszczykowski,Jakub Blaszczykowski,1985-12-14,Attack,right,176.0,2023-06-30,IFM,Poland,Poland
29855,nan,Ibou,Ibou,1986-09-07,Attack,nan,182.0,2023-06-30,nan,The Gambia,The Gambia
29863,Mitchell,Schet,Mitchell Schet,1988-01-28,Attack,right,178.0,,nan,Netherlands,Netherlands
29865,Julian,Schuster,Julian Schuster,1985-04-15,Midfield,right,189.0,,nan,Germany,Germany
29894,Georgios,Galitsios,Georgios Galitsios,1986-07-06,Defender,right,183.0,,nan,Greece,Greece
29896,Fotis,Kipouros,Fotis Kipouros,1975-08-09,Goalkeeper,right,180.0,,nan,Greece,Greece
29903,Benjamin,Kirsten,Benjamin Kirsten,1987-06-02,Goalkeeper,right,182.0,,nan,East Germany (GDR),Germany
29936,Marc,Höcher,Marc Höcher,1984-09-09,Attack,right,182.0,,nan,Netherlands,Netherlands
29962,Daniele,Dessena,Daniele Dessena,1987-05-10,Midfield,right,182.0,2023-06-30,BC Group,Italy,Italy
29974,Patrick,McCarthy,Patrick McCarthy,1983-05-31,Defender,right,185.0,,nan,Ireland,Ireland
29975,Andrew,Surman,Andrew Surman,1986-08-20,Midfield,left,178.0,,Unique Sports Group,South Africa,England
29977,Branko,Ilic,Branko Ilic,1983-02-06,Defender,right,188.0,,Jurkicsport,Jugoslawien (SFR),Slovenia
29993,Sven,Bender,Sven Bender,1989-04-27,Midfield,right,186.0,,nan,Germany,Germany
29997,Heinrich,Schmidtgal,Heinrich Schmidtgal,1985-11-20,Defender,nan,,,nan,UdSSR,Kazakhstan
30003,Wout,Brama,Wout Brama,1986-08-21,Midfield,right,176.0,,Forza Sports Group,nan,nan
30059,Lars,Bender,Lars Bender,1989-04-27,Midfield,right,185.0,,nan,Germany,Germany
30070,Niko,Bungert,Niko Bungert,1986-10-24,Defender,right,188.0,,Robert Schneider,Germany,Germany
30097,Xabier,Castillo,Xabier Castillo,1986-03-29,Defender,left,185.0,,nan,Spain,Spain
30263,Stefano,Padovan,Stefano Padovan,1994-04-16,Attack,left,182.0,2023-06-30,BC Group,Italy,Italy
30290,Kenneth,Vermeer,Kenneth Vermeer,1986-01-10,Goalkeeper,right,182.0,2025-06-30,NR X,Netherlands,Netherlands
30304,Grétar,Steinsson,Grétar Steinsson,1982-01-09,Defender,right,189.0,,nan,Iceland,Iceland
30306,nan,Ivanildo,Ivanildo,1986-01-09,Attack,left,176.0,,nan,Guinea-Bissau,Guinea-Bissau
30308,Ivo,Ilicevic,Ivo Ilicevic,1986-11-14,Attack,nan,,,nan,Germany,Croatia
30321,Oscar,Trejo,Oscar Trejo,1988-04-26,Midfield,right,180.0,2025-06-30,Eleven Talent Group,Argentina,Argentina
30332,Daniele,Capelli,Daniele Capelli,1986-06-20,Defender,both,186.0,,nan,Italy,Italy
30333,Marco,Motta,Marco Motta,1986-05-14,Defender,right,186.0,,NSTM,Italy,Italy
30338,Kári,Árnason,Kári Árnason,1982-10-13,Defender,right,190.0,,nan,Sweden,Iceland
30365,Mikael,Dahlberg,Mikael Dahlberg,1985-03-16,Attack,left,192.0,,nan,Sweden,Sweden
30379,Kaspars,Gorkss,Kaspars Gorkss,1981-11-06,Defender,left,191.0,,nan,UdSSR,Latvia
30386,Mattias,Bjärsmyr,Mattias Bjärsmyr,1986-01-03,Defender,right,186.0,,nan,Sweden,Sweden
30391,Rasmus,Elm,Rasmus Elm,1988-03-17,Midfield,right,184.0,,nan,Sweden,Sweden
30418,Marcus,Berg,Marcus Berg,1986-08-17,Attack,right,184.0,2023-12-31,nan,Sweden,Sweden
30428,Nikolaos,Lazaridis,Nikolaos Lazaridis,1979-07-12,Defender,left,182.0,,Football Masters,Greece,Greece
30431,Nizamettin,Caliskan,Nizamettin Caliskan,1987-03-20,Midfield,both,172.0,2024-06-30,Öner Karalar,Germany,Turkey
30436,Stergos,Marinos,Stergos Marinos,1987-09-17,Defender,right,178.0,,Rosko Company,Greece,Greece
30456,Marc,Wilson,Marc Wilson,1987-08-17,Defender,both,188.0,,nan,Northern Ireland,Ireland
30471,James,Vaughan,James Vaughan,1988-07-14,Attack,right,181.0,,Unique Sports Group,England,England
30473,Fred,Benson,Fred Benson,1984-04-10,Attack,right,177.0,,nan,Ghana,Netherlands
30476,Samil,Cinaz,Samil Cinaz,1986-03-08,Midfield,nan,,,nan,Germany,Turkey
30505,nan,Zé Love,Zé Love,1987-10-29,Attack,right,179.0,,nan,Brazil,Brazil
30543,Alberto,Rodríguez,Alberto Rodríguez,1984-03-31,Defender,right,182.0,,nan,Peru,Peru
30546,Benjamin,Delacourt,Benjamin Delacourt,1985-03-10,Defender,right,177.0,,Agence 442,France,France
30553,Daan,Van Gijseghem,Daan Van Gijseghem,1988-03-02,Defender,right,184.0,,The Football Farm,Belgium,Belgium
30556,Ludovic,Buysens,Ludovic Buysens,1986-03-13,Defender,right,188.0,,nan,Belgium,Belgium
30584,Juan Manuel,Vargas,Juan Manuel Vargas,1983-10-05,Defender,left,186.0,,MLSports Management,Peru,Peru
30585,Piet,Velthuizen,Piet Velthuizen,1986-11-03,Goalkeeper,right,189.0,,nan,Netherlands,Netherlands
30593,Michael,Bradley,Michael Bradley,1987-07-31,Midfield,right,189.0,,Football Company Srl,United States,United States
30617,Milano,Koenders,Milano Koenders,1986-07-31,Defender,right,183.0,,nan,Netherlands,Netherlands
30638,Sergio,Floccari,Sergio Floccari,1981-11-12,Attack,right,180.0,,nan,Italy,Italy
30654,Adrián,Ricchiuti,Adrián Ricchiuti,1978-06-30,Attack,right,168.0,,Gio’sport,Argentina,Argentina
30666,Haris,Medunjanin,Haris Medunjanin,1985-03-08,Midfield,left,188.0,2023-06-30,Mondial,Jugoslawien (SFR),Bosnia-Herzegovina
30667,Robbert,Schilder,Robbert Schilder,1986-04-18,Defender,left,178.0,,nan,Netherlands,Netherlands
30668,Derk,Boerrigter,Derk Boerrigter,1986-10-16,Attack,left,188.0,,nan,Netherlands,Netherlands
30670,Vurnon,Anita,Vurnon Anita,1989-04-04,Midfield,right,169.0,2024-06-30,nan,Netherlands Antilles,Curacao
30671,Jordan,Remacle,Jordan Remacle,1987-02-14,Attack,right,175.0,2023-06-30,nan,Belgium,Belgium
30672,Kenneth,Van Goethem,Kenneth Van Goethem,1984-02-13,Midfield,left,178.0,,Jos Eerdekens,Belgium,Belgium
30677,Gustavo,Cabral,Gustavo Cabral,1985-10-14,Defender,right,182.0,2024-06-30,nan,Argentina,Argentina
30687,Maxi,Moralez,Maxi Moralez,1987-02-27,Midfield,right,159.0,2023-12-31,ppsports,Argentina,Argentina
30690,Sergio,Romero,Sergio Romero,1987-02-22,Goalkeeper,right,192.0,2024-12-31,CAA Stellar,Argentina,Argentina
30694,Juan Manuel,Torres,Juan Manuel Torres,1985-06-20,Midfield,right,171.0,,M.S.C. Management,Argentina,Argentina
30697,Ron,Vlaar,Ron Vlaar,1985-02-16,Defender,right,189.0,,SEG,Netherlands,Netherlands
30698,Jonathan,Martins Pereira,Jonathan Martins Pereira,1986-01-30,Defender,right,182.0,,nan,France,France
30699,Arthur,Sorin,Arthur Sorin,1985-11-01,Defender,right,183.0,,nan,France,France
30700,Dusan Predrag,Djuric,Dusan Predrag Djuric,1984-09-16,Midfield,right,181.0,,nan,Sweden,Sweden
30710,Ismail,Aissati,Ismail Aissati,1988-08-16,Midfield,right,174.0,2023-06-30,MSG,Netherlands,Morocco
30732,Levan,Kenia,Levan Kenia,1990-10-18,Midfield,left,176.0,2024-06-30,nan,UdSSR,Georgia
30739,Mikel John,Obi,Mikel John Obi,1987-04-22,Midfield,right,188.0,,nan,Nigeria,Nigeria
30741,Sepp,De Roover,Sepp De Roover,1984-11-12,Defender,right,180.0,,nan,Belgium,Belgium
30747,Emiliano,Armenteros,Emiliano Armenteros,1986-01-18,Attack,left,178.0,,nan,Argentina,Argentina
30749,Mariano,Barbosa,Mariano Barbosa,1984-07-27,Goalkeeper,right,188.0,,Promoesport,Argentina,Argentina
30757,Renato,Civelli,Renato Civelli,1983-10-14,Defender,right,193.0,,nan,Argentina,Argentina
30758,Darío,Cvitanich,Darío Cvitanich,1984-05-16,Attack,right,177.0,,SP,Argentina,Argentina
30767,Gabriel,Paletta,Gabriel Paletta,1986-02-15,Defender,right,190.0,,TMP SOCCER srl ,Argentina,Italy
30782,Santiago,Gentiletti,Santiago Gentiletti,1985-01-09,Defender,left,182.0,,nan,Argentina,Argentina
30802,Óscar,Díaz,Óscar Díaz,1984-04-24,Attack,right,183.0,,nan,Spain,Spain
30803,Cristian,Villagra,Cristian Villagra,1985-12-27,Defender,right,175.0,,nan,Argentina,Argentina
30825,Marco,Ruben,Marco Ruben,1986-10-26,Attack,right,179.0,,AMF,Argentina,Argentina
30834,Pablo,Vitti,Pablo Vitti,1985-07-09,Attack,both,179.0,,nan,Argentina,Argentina
30846,Emmanuel,Culio,Emmanuel Culio,1983-08-30,Midfield,left,176.0,,INSUA GROUP,Argentina,Argentina
30853,Mariano,Izco,Mariano Izco,1983-03-13,Midfield,right,180.0,,nan,Argentina,Argentina
30873,Germán,Denis,Germán Denis,1981-09-10,Attack,right,182.0,2023-06-30,Leo Rodriguez,Argentina,Argentina
30882,Cristian,Llama,Cristian Llama,1986-06-26,Midfield,left,179.0,2024-06-30,Jorge Cyterszpiler,Argentina,Argentina
30929,Gabriel,Peñalba,Gabriel Peñalba,1984-09-23,Midfield,right,194.0,,nan,Argentina,Argentina
30942,Mike,Frantz,Mike Frantz,1986-10-14,Midfield,right,182.0,2023-06-30,Soccer and more,Germany,Germany
30982,Chu-young,Park,Chu-young Park,1985-07-10,Attack,right,182.0,,nan,"Korea, South","Korea, South"
31003,Ladji,Keita,Ladji Keita,1983-04-29,Attack,right,188.0,,nan,Senegal,Senegal
31007,Zlatko,Junuzovic,Zlatko Junuzovic,1987-09-26,Midfield,right,172.0,,YOU FIRST,Jugoslawien (SFR),Austria
31025,Dirk,Marcellis,Dirk Marcellis,1988-04-13,Defender,right,181.0,,nan,Netherlands,Netherlands
31027,Filipe,Gonçalves,Filipe Gonçalves,1984-08-12,Midfield,right,183.0,,nan,Portugal,Portugal
31039,Hussein,Mumin,Hussein Mumin,1987-03-24,Midfield,left,186.0,2024-06-30,BELLATORsports,Greece,Greece
31041,Fabian,Johnson,Fabian Johnson,1987-12-11,Attack,right,183.0,,Robert Schneider,Germany,United States
31050,Damien,Perquis,Damien Perquis,1984-04-10,Defender,right,184.0,,nan,France,Poland
31062,Rachid,Bourabia,Rachid Bourabia,1985-03-22,Midfield,right,181.0,,nan,France,Morocco
31064,Lionel,Cappone,Lionel Cappone,1979-02-08,Goalkeeper,right,182.0,,Léandre Chouya,France,France
31067,Jonathan,de Guzmán,Jonathan de Guzmán,1987-09-13,Midfield,right,173.0,2025-06-30,Juzzt Football,Canada,Netherlands
31068,Vladimir,Granat,Vladimir Granat,1987-05-22,Defender,left,184.0,,nan,UdSSR,Russia
31069,Charles,Diers,Charles Diers,1981-06-06,Midfield,right,185.0,,nan,France,France
31089,Barel,Mouko,Barel Mouko,1979-04-05,Goalkeeper,right,178.0,,nan,People's republic of the Congo,Congo
31090,Alex,Neil,Alex Neil,1981-06-09,Midfield,right,176.0,,nan,Scotland,Scotland
31095,Nuri,Sahin,Nuri Sahin,1988-09-05,Midfield,left,180.0,,nan,Germany,Turkey
31101,Mickaël,Tacalfred,Mickaël Tacalfred,1981-04-23,Defender,right,176.0,,nan,France,Guadeloupe
31108,John Jairo,Mosquera,John Jairo Mosquera,1988-01-15,Attack,right,192.0,,JGS,Colombia,Colombia
31109,Vítor,Vinha,Vítor Vinha,1986-11-11,Defender,left,180.0,,nan,Portugal,Portugal
31111,Jordy,Buijs,Jordy Buijs,1988-12-28,Defender,right,185.0,2024-01-31,More than Sport GmbH,Netherlands,Netherlands
31115,Tony,Koutouan,Tony Koutouan,1983-11-11,Attack,left,169.0,,MATCHING SPORT,Cote d'Ivoire,Cote d'Ivoire
31116,Norichio,Nieveld,Norichio Nieveld,1989-04-24,Defender,right,189.0,,Koot Azur,Netherlands,Netherlands
31123,Benjamin,Gorka,Benjamin Gorka,1984-04-15,Defender,nan,,,nan,Germany,Germany
31131,Timothy,Derijck,Timothy Derijck,1987-05-25,Defender,right,185.0,2024-06-30,SportPlus,Belgium,Belgium
31159,Martin,Harnik,Martin Harnik,1987-06-10,Attack,right,185.0,2024-06-30,nan,Germany,Austria
31169,Bernd,Nehrig,Bernd Nehrig,1986-09-28,Midfield,both,180.0,,More than Talents,Germany,Germany
31173,Jan,Rosenthal,Jan Rosenthal,1986-04-07,Attack,right,186.0,,Siebert & Backs,Germany,Germany
31182,Andreas,Beck,Andreas Beck,1987-03-13,Defender,right,180.0,,AKA Global GmbH,UdSSR,Germany
31208,Éloge,Enza-Yamissi,Éloge Enza-Yamissi,1983-01-23,Midfield,left,175.0,,nan,Central African Republic,Central African Republic
31216,Tobias,Levels,Tobias Levels,1986-11-22,Defender,nan,,,Dirk Hebel,Germany,Germany
31218,Johannes,van den Bergh,Johannes van den Bergh,1986-11-21,Defender,left,183.0,,ROOF,Germany,Germany
31245,Jonathan,Wilmet,Jonathan Wilmet,1986-01-07,Midfield,both,180.0,,nan,Belgium,Belgium
31312,Daryl,Murphy,Daryl Murphy,1983-03-15,Attack,left,189.0,,nan,Ireland,Ireland
31316,Silvestre,Varela,Silvestre Varela,1985-02-02,Attack,right,180.0,2023-06-30,Paulo Barbosa,Portugal,Portugal
31336,Ruud,Boffin,Ruud Boffin,1987-11-05,Goalkeeper,right,196.0,,Quadrans,Belgium,Belgium
31348,Sotiris,Balafas,Sotiris Balafas,1986-08-19,Defender,right,188.0,,nan,Greece,Greece
31361,Dimitrios,Diamantis,Dimitrios Diamantis,1979-09-11,Midfield,left,181.0,,nan,Greece,Greece
31451,Torsten,Oehrl,Torsten Oehrl,1986-01-07,Attack,right,192.0,,nan,Germany,Germany
31453,Ruben,Schaken,Ruben Schaken,1982-04-03,Attack,right,172.0,,Football Mix B.V.,Netherlands,Netherlands
31493,Rubin,Okotie,Rubin Okotie,1987-06-06,Attack,nan,,,nan,Pakistan,Austria
31514,Markus,Suttner,Markus Suttner,1987-04-16,Defender,left,179.0,,nan,Austria,Austria
31535,Nick,Proschwitz,Nick Proschwitz,1986-11-28,Attack,right,192.0,2023-06-30,ROOF Talents,East Germany (GDR),Germany
31552,Scott,Sinclair,Scott Sinclair,1989-03-25,Attack,right,177.0,2024-06-30,CAA Stellar,England,England
31553,Danny,Fox,Danny Fox,1986-05-29,Defender,left,183.0,,nan,England,Scotland
31570,Georg,Niedermeier,Georg Niedermeier,1986-02-26,Defender,right,190.0,,nan,Germany,Germany
31579,Adam,Johnson,Adam Johnson,1987-07-14,Attack,left,182.0,,nan,England,England
31599,Norman,Theuerkauf,Norman Theuerkauf,1987-01-24,Midfield,left,183.0,2025-06-30,nan,East Germany (GDR),Germany
31610,Sebastian,Tyrala,Sebastian Tyrala,1988-02-22,Midfield,both,172.0,2023-06-30,nan,Poland,Poland
31642,Geoff,Cameron,Geoff Cameron,1985-07-11,Defender,right,190.0,,CMG Sports,United States,United States
31645,nan,Anderson,Anderson,1988-04-13,Midfield,left,175.0,,MEC Management,Brazil,Brazil
31653,Tobias,Sippel,Tobias Sippel,1988-03-22,Goalkeeper,right,183.0,2025-06-30,Dr. Michael Becker,Germany,Germany
31696,Dimitrios,Koutromanos,Dimitrios Koutromanos,1987-02-25,Defender,right,177.0,2023-06-30,nan,Greece,Greece
31720,Sebastian,Larsson,Sebastian Larsson,1985-06-06,Midfield,right,178.0,,Nordic Sky,Sweden,Sweden
31741,Nicolas,Feldhahn,Nicolas Feldhahn,1986-08-14,Midfield,right,189.0,,nan,Germany,Germany
31751,Robert,Zillner,Robert Zillner,1985-08-04,Midfield,nan,,,Unique Sports Group,Germany,Germany
31773,Olivier,Veigneau,Olivier Veigneau,1985-07-16,Defender,left,176.0,,nan,France,France
31776,Oleksandr,Yakovenko,Oleksandr Yakovenko,1987-06-23,Attack,right,182.0,,Andrei Golovash,UdSSR,Ukraine
31821,Ayoub,Sörensen,Ayoub Sörensen,1988-04-12,Attack,left,174.0,,nan,Morocco,Morocco
31835,Mark,Noble,Mark Noble,1987-05-08,Midfield,right,180.0,,10Ten Football,England,England
31864,Christopher,Nöthe,Christopher Nöthe,1988-01-03,Attack,nan,,,Robert Schneider,Germany,Germany
31867,Yasin,Öztekin,Yasin Öztekin,1987-03-19,Attack,right,179.0,2023-06-30,nan,Germany,Turkey
31868,Ivan,Paurevic,Ivan Paurevic,1991-07-01,Midfield,right,194.0,,AKA Global GmbH,Germany,Croatia
31880,Jordens,Peters,Jordens Peters,1987-05-03,Defender,left,183.0,,nan,Netherlands,Netherlands
31883,Hogan,Ephraim,Hogan Ephraim,1988-03-31,Midfield,left,175.0,,nan,England,England
31886,Dusan,Kuciak,Dusan Kuciak,1985-05-21,Goalkeeper,right,194.0,2024-06-30,nan,CSSR,Slovakia
31902,Arjan,Christianen,Arjan Christianen,1982-12-19,Goalkeeper,right,188.0,,nan,Netherlands,Netherlands
31909,Toni,Kroos,Toni Kroos,1990-01-04,Midfield,right,183.0,,Sports360 GmbH,East Germany (GDR),Germany
31910,Felix,Kroos,Felix Kroos,1991-03-12,Midfield,right,184.0,,Sports360 GmbH,Germany,Germany
31952,Guillaume,Gillet,Guillaume Gillet,1984-03-09,Midfield,right,186.0,,nan,Belgium,Belgium
32029,Dorian,Dervite,Dorian Dervite,1988-07-25,Defender,right,192.0,2023-06-30,nan,France,France
32107,Manuel,Scavone,Manuel Scavone,1987-06-03,Midfield,left,187.0,,TUR_SA,Italy,Italy
32113,Armando,Izzo,Armando Izzo,1992-03-02,Defender,right,183.0,2026-06-30,LIAN Sports Group,Italy,Italy
32207,Marcel,Heller,Marcel Heller,1986-02-12,Midfield,right,176.0,,Wasserman,Germany,Germany
32213,nan,Naldo,Naldo,1982-09-10,Defender,right,198.0,,nan,Brazil,Brazil
32217,Mike,Pollitt,Mike Pollitt,1972-02-29,Goalkeeper,right,193.0,,nan,England,England
32233,Carlos,Diogo,Carlos Diogo,1983-07-18,Defender,right,186.0,,corner association,Uruguay,Uruguay
32273,Lukasz,Zaluska,Lukasz Zaluska,1982-06-16,Goalkeeper,right,190.0,,nan,Poland,Poland
32306,Jakub,Tosik,Jakub Tosik,1987-05-21,Midfield,right,179.0,,nan,Poland,Poland
32380,Kadir,Bekmezci,Kadir Bekmezci,1985-07-05,Midfield,right,180.0,,nan,Belgium,Turkey
32387,Baptiste,Ulens,Baptiste Ulens,1987-07-24,Defender,both,177.0,,nan,Belgium,Belgium
32441,Ferhat,Cökmüs,Ferhat Cökmüs,1985-02-14,Defender,right,180.0,,nan,Switzerland,Turkey
32467,Ivan,Rakitic,Ivan Rakitic,1988-03-10,Midfield,right,184.0,2025-06-30,AC Talent,Switzerland,Croatia
32476,Fabian,Stoller,Fabian Stoller,1988-03-31,Midfield,right,183.0,,nan,Switzerland,Switzerland
32522,Antonio,Barragán,Antonio Barragán,1987-06-12,Defender,right,186.0,,YOU FIRST,Spain,Spain
32567,William Kwabena,Tiero,William Kwabena Tiero,1980-12-03,Midfield,right,174.0,,nan,Ghana,Ghana
32568,nan,Pedro Geromel,Pedro Geromel,1985-09-21,Defender,right,190.0,2023-12-31,MPX SPORTS,Brazil,Brazil
32591,Krzysztof,Krol,Krzysztof Krol,1987-02-06,Defender,left,184.0,,nan,Poland,Poland
32611,Sezer,Badur,Sezer Badur,,Midfield,right,181.0,,nan,Germany,Turkey
32617,Micah,Richards,Micah Richards,1988-06-24,Defender,right,180.0,,SEM Group plc.,England,England
32618,Assani,Lukimya,Assani Lukimya,1986-01-25,Defender,right,190.0,2023-06-30,nan,Zaire,DR Congo
32622,Patrick,Ebert,Patrick Ebert,1987-03-17,Attack,right,175.0,,TDS SPORTS,East Germany (GDR),Germany
32711,Patrick,Herrmann,Patrick Herrmann,1991-02-12,Attack,right,179.0,,PRO Profil GmbH,Germany,Germany
32727,Robbert,te Loeke,Robbert te Loeke,1988-12-01,Goalkeeper,nan,193.0,,nan,Netherlands,Netherlands
32779,Max,Grün,Max Grün,1987-04-05,Goalkeeper,right,190.0,2024-06-30,nan,Germany,Germany
32806,nan,Etto,Etto,1981-03-08,Defender,right,182.0,,nan,Brazil,Brazil
32816,nan,Danilo,Danilo,1984-05-10,Defender,right,185.0,,nan,Brazil,Brazil
32844,Baris,Özbek,Baris Özbek,1986-09-14,Midfield,right,181.0,,TAGO Sportmanagement,Germany,Germany
32845,Moritz,Stoppelkamp,Moritz Stoppelkamp,1986-12-11,Attack,right,180.0,2023-06-30,KL Sportsbase,Germany,Germany
32860,nan,Aílton,Aílton,1984-08-20,Attack,right,180.0,,TSA,Brazil,Brazil
32929,Goran,Roce,Goran Roce,1986-04-12,Attack,left,186.0,,nan,Jugoslawien (SFR),Croatia
32941,Gunnar Heidar,Thorvaldsson,Gunnar Heidar Thorvaldsson,1982-04-01,Attack,right,182.0,,nan,Iceland,Iceland
32966,nan,Angelo,Angelo,1981-06-12,Defender,right,175.0,,nan,Brazil,Brazil
33027,Tim,Krul,Tim Krul,1988-04-03,Goalkeeper,left,193.0,,FFP,Netherlands,Netherlands
33031,Vangelis,Ikonomou,Vangelis Ikonomou,1987-07-18,Defender,left,185.0,,nan,Greece,Greece
33042,Migjen,Basha,Migjen Basha,1987-01-05,Midfield,right,180.0,,nan,Switzerland,Albania
33046,nan,Cabral,Cabral,1988-10-22,Midfield,right,180.0,,nan,Cape Verde,Switzerland
33065,Dean,Hammond,Dean Hammond,1983-03-07,Midfield,right,182.0,,nan,England,England
33078,Florian,Jungwirth,Florian Jungwirth,1989-01-27,Defender,right,181.0,,PRO Profil GmbH,Germany,Germany
33100,Suleiman,Omo,Suleiman Omo,1985-12-15,Missing,right,185.0,,BG Agency,Nigeria,Nigeria
33108,Gonzalo,García,Gonzalo García,1983-10-13,Attack,both,185.0,,nan,Uruguay,Spain
33130,Bjorn,Ruytinx,Bjorn Ruytinx,1980-08-18,Attack,right,185.0,,nan,Belgium,Belgium
33195,Jan,Mucha,Jan Mucha,1982-12-05,Goalkeeper,right,189.0,,Jozef Tokos,CSSR,Slovakia
33210,Przemyslaw,Tyton,Przemyslaw Tyton,1987-01-04,Goalkeeper,right,195.0,2025-06-30,Wasserman,Poland,Poland
33218,Luca,Cigarini,Luca Cigarini,1986-06-20,Midfield,right,175.0,2024-06-30,BC Group,Italy,Italy
33222,Ugo,Ukah,Ugo Ukah,1984-01-18,Defender,right,185.0,,nan,Italy,Nigeria
33233,Cristóvão,Ramos,Cristóvão Ramos,1983-03-25,Attack,right,173.0,,nan,France,Portugal
33249,Owen,Garvan,Owen Garvan,1988-01-29,Midfield,left,183.0,,nan,Ireland,Ireland
33314,Mario,Carevic,Mario Carevic,1982-03-29,Midfield,left,186.0,,nan,Jugoslawien (SFR),Croatia
33315,nan,Diego Souza,Diego Souza,1985-06-17,Attack,right,186.0,2023-12-31,Brazil Soccer,Brazil,Brazil
33337,Goran,Karanovic,Goran Karanovic,1987-10-13,Attack,right,185.0,,nan,Jugoslawien (SFR),Switzerland
33343,Danijel,Milicevic,Danijel Milicevic,1986-01-05,Midfield,right,171.0,,nan,Switzerland,Bosnia-Herzegovina
33349,Ferdinando,Sforzini,Ferdinando Sforzini,1984-12-04,Attack,right,194.0,,Gea World,Italy,Italy
33357,nan,Miranda,Miranda,1984-09-07,Defender,right,186.0,,Gestifute,Brazil,Brazil
33362,Karim,Soltani,Karim Soltani,1984-08-29,Attack,both,179.0,,Sports Genius Agency,France,Algeria
33363,Kevin,Wattamaleo,Kevin Wattamaleo,1989-01-22,Midfield,right,174.0,,nan,Netherlands,Netherlands
33430,Adam,Kokoszka,Adam Kokoszka,1986-10-06,Defender,right,187.0,,Kubacki Marcin,Poland,Poland
33440,Adrian,Cristea,Adrian Cristea,1983-11-30,Attack,right,179.0,,nan,Romania,Romania
33442,Boukary,Dramé,Boukary Dramé,1985-07-22,Defender,left,180.0,,nan,France,Senegal
33447,Ahmed,Kantari,Ahmed Kantari,1985-06-28,Defender,left,185.0,,CLK FOOT,France,Morocco
33448,Cristian,Rodríguez,Cristian Rodríguez,1985-09-30,Midfield,left,176.0,,EUROPE SPORTS GROUP,Uruguay,Uruguay
33465,Raïs,M'Bolhi,Raïs M'Bolhi,1986-04-25,Goalkeeper,right,190.0,2023-06-30,nan,France,Algeria
33478,Cheik,Tioté,Cheik Tioté,1986-06-21,Midfield,right,180.0,,nan,Cote d'Ivoire,Cote d'Ivoire
33480,Davino,Verhulst,Davino Verhulst,1987-11-25,Goalkeeper,right,193.0,,C_Life,Belgium,Belgium
33481,nan,Gervinho,Gervinho,1987-05-27,Attack,right,179.0,2024-06-30,nan,Cote d'Ivoire,Cote d'Ivoire
